ID,Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
1490,Maruti Suzuki,Swift VDi AMT [2018-2019],699000,2018,43000,Diesel,Automatic,Mumbai,Red,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3840.0,1735.0,1530.0,5.0,37.0
1854,Mercedes-Benz,GLA 200 d Sport,2750000,2019,56500,Diesel,Automatic,Delhi,White,First,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0
349,Ford,Endeavour Titanium 2.0 4x2 AT,3975000,2021,9400,Diesel,Automatic,Delhi,Black,First,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,RWD,4903.0,1869.0,1837.0,7.0,80.0
1929,Toyota,Innova 2.0 G1 BS-IV,555000,2010,261236,Petrol,Manual,Mumbai,Silver,First,Individual,1998 cc,136@5600,182@4000,,4555.0,1770.0,1755.0,8.0,55.0
151,Toyota,Fortuner 3.0 4x2 AT,1750000,2014,101000,Diesel,Automatic,Jalandhar,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,4705.0,1840.0,1850.0,7.0,80.0
1700,Mercedes-Benz,M-Class ML 350 CDI,2682000,2015,76345,Diesel,Automatic,Gurgaon,White,First,Individual,2997 cc,254 bhp @ 3600 rpm,619 Nm @ 1600 rpm,AWD,4804.0,2141.0,1796.0,5.0,70.0
836,MINI,Cooper D 5 Door,3590000,2020,19759,Diesel,Automatic,Coimbatore,Blue,First,Individual,1496 cc,114 bhp @ 4000 rpm,270 Nm @ 1750 rpm,FWD,3982.0,1727.0,1425.0,5.0,44.0
1265,BMW,5-Series 520d Luxury Line [2017-2019],3400000,2016,38000,Diesel,Automatic,Coimbatore,White,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936.0,1868.0,1479.0,5.0,65.0
530,Toyota,Innova 2.0 V,575000,2013,82000,Petrol,Manual,Varanasi,Gold,UnRegistered Car,Individual,1998 cc,136@5600,182@4000,,4555.0,1770.0,1755.0,8.0,55.0
1276,Mercedes-Benz,GLA 200 d Sport,2650000,2018,43000,Diesel,Automatic,Mumbai,Grey,Second,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0
21,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],765000,2021,18105,Petrol,Manual,Bangalore,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
411,Mahindra,Thar LX 4-STR Hard Top Petrol MT,1520000,2021,14000,Petrol,Manual,Delhi,Brown,First,Individual,1997 cc,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,AWD,3985.0,1820.0,1844.0,4.0,57.0
257,BMW,5-Series 520d Luxury Line [2017-2019],4800000,2019,30000,Diesel,Automatic,Delhi,Black,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936.0,1868.0,1479.0,5.0,65.0
708,Maruti Suzuki,Vitara Brezza ZDi+ Dual Tone [2017-2018],730000,2017,80000,Diesel,Manual,Kanpur,Yellow,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
393,Honda,Jazz V Petrol,655000,2017,24003,Petrol,Manual,Bangalore,Brown,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3955.0,1694.0,1544.0,5.0,40.0
185,Audi,A4 Premium Plus 40 TFSI,4150000,2022,22000,Petrol,Automatic,Delhi,White,First,Individual,1984 cc,188 bhp @ 4200 rpm,320 Nm @ 1450 rpm,FWD,4762.0,1847.0,1433.0,5.0,54.0
43,Maruti Suzuki,Baleno Alpha Automatic,894999,2018,21365,Petrol,Automatic,Bangalore,Grey,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1745.0,1510.0,5.0,37.0
479,MINI,Cooper D 5 Door,2500000,2015,34303,Diesel,Automatic,Bangalore,Yellow,Second,Individual,1496 cc,114 bhp @ 4000 rpm,270 Nm @ 1750 rpm,FWD,3982.0,1727.0,1425.0,5.0,44.0
861,Land Rover,Discovery HSE,2785000,2016,120000,Diesel,Automatic,Delhi,Blue,First,Individual,2993 cc,245 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,4838.0,1915.0,1837.0,7.0,82.0
1465,Audi,Q5 45 TFSI Premium Plus,5651000,2022,1,Petrol,Automatic,Delhi,Blue,UnRegistered Car,Individual,1984 cc,248 bhp @ 5000 rpm,370 Nm @ 1600 rpm,AWD,4663.0,1898.0,1659.0,5.0,70.0
343,Hyundai,i10 Magna 1.2 Kappa2,270000,2012,41200,Petrol,Manual,Mumbai,Silver,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,3585.0,1595.0,1550.0,5.0,35.0
1177,Hyundai,Verna 1.6 VTVT SX,750000,2018,16339,Petrol,Manual,Kolkata,Black,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0
1432,Audi,A6 35 TFSI Matrix,2850000,2017,58000,Petrol,Automatic,Delhi,Black,First,Individual,1798 cc,190 bhp @ 4200 rpm,320 Nm @ 1400 rpm,FWD,4933.0,1874.0,1455.0,5.0,75.0
1968,Honda,City V CVT Petrol [2017-2019],1040000,2019,18000,Petrol,Automatic,Delhi,Brown,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
1050,Toyota,Corolla Altis 1.8 G,493000,2012,28732,Petrol,Manual,Zirakpur,Silver,First,Individual,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,FWD,4540.0,1760.0,1480.0,5.0,55.0
1906,BMW,X5 xDrive30d Pure Experience (5 Seater),2950000,2015,84700,Diesel,Automatic,Navi Mumbai,Black,Second,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,AWD,4886.0,1938.0,1762.0,5.0,
969,Hyundai,Elite i20 Sportz 1.4 CRDI [2016-2017],625000,2016,72114,Diesel,Manual,Jalandhar,White,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,3985.0,1734.0,1505.0,5.0,45.0
1472,BMW,X3 20d M Sport,4195000,2017,63651,Diesel,Automatic,Bangalore,White,First,Individual,1995 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4657.0,1881.0,1678.0,5.0,67.0
1425,Audi,A6 2.0 TDI Premium Plus,1800000,2014,19868,Diesel,Automatic,Delhi,White,First,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD,4915.0,1874.0,1455.0,5.0,65.0
316,Kia,Sonet GTX Plus 1.5 AT [2020-2021],1485000,2021,13000,Diesel,Automatic,Mumbai,Red,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,3995.0,1790.0,1647.0,5.0,45.0
332,Hyundai,Santa Fe 2WD AT [2014-2017],825000,2015,75000,Diesel,Automatic,Delhi,Silver,Second,Individual,2199 cc,194 bhp @ 3800 rpm,437 Nm @ 1800 rpm,AWD,4690.0,1880.0,1690.0,7.0,64.0
518,Honda,City V,850000,2018,52890,Petrol,Manual,Gurgaon,Silver,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
1967,Audi,Q3 2.0 TDI quattro Premium Plus,1513000,2015,79000,Diesel,Automatic,Ahmedabad,Blue,Second,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,4385.0,1831.0,1608.0,5.0,64.0
348,Hyundai,Aura S 1.2 CNG,740000,2020,39000,CNG,Manual,Mumbai,Silver,First,Individual,1197 cc,68 bhp @ 6000 rpm,95 Nm @ 4000 rpm,FWD,3995.0,1680.0,1520.0,5.0,65.0
841,Maruti Suzuki,Ritz Vdi BS-IV,120000,2009,80000,Diesel,Manual,Kanpur,Silver,4 or More,Individual,1248 cc,75@4000,190@2000,,3715.0,1680.0,1620.0,5.0,43.0
1321,Renault,Kwid RXT [2015-2019],419000,2017,23700,Petrol,Manual,Mysore,Bronze,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD,3679.0,1579.0,1478.0,5.0,28.0
691,Maruti Suzuki,Ertiga VXI CNG,1080000,2021,38000,CNG,Manual,Delhi,White,First,Individual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,4296.0,1695.0,1685.0,7.0,45.0
1011,Honda,City 1.5 V AT,475000,2012,40000,Petrol,Automatic,Pune,Red,Second,Individual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,FWD,4440.0,1695.0,1485.0,5.0,42.0
1924,Audi,A4 30 TFSI Premium Plus,4250000,2020,17000,Petrol,Automatic,Pune,White,First,Individual,1395 cc,148 bhp @ 5000 rpm,250 Nm @ 1500 rpm,FWD,4726.0,1842.0,1427.0,5.0,54.0
1865,Toyota,Innova 2.4 VX 8 STR [2016-2020],1998999,2019,71063,Diesel,Manual,Navi Mumbai,Silver,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,4735.0,1830.0,1795.0,8.0,55.0
781,Toyota,Corolla Altis VL AT Petrol,1095000,2016,45000,Petrol,Automatic,Mumbai,Black,First,Individual,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,FWD,4620.0,1775.0,1475.0,5.0,55.0
66,Mercedes-Benz,GLA 200 Sport,2250000,2015,43200,Petrol,Automatic,Pune,Silver,First,Corporate,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0
1617,Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],1825000,2021,45000,Petrol,Automatic,Delhi,White,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD,4300.0,1790.0,1635.0,5.0,50.0
941,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],455000,2015,69700,Petrol,Automatic,Mumbai,Blue,First,Individual,1197 cc,79 bhp @ 6000 rpm,112 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
1915,Audi,Q3 35 TDI quattro Premium Plus,2475000,2018,38000,Diesel,Automatic,Delhi,Red,First,Individual,1968 cc,184 bhp @ 3500 rpm,380 Nm @ 1750 rpm,AWD,4385.0,1831.0,1608.0,5.0,64.0
1791,Hyundai,Eon Magna [2011-2012],190000,2013,63000,Petrol,Manual,Ludhiana,White,Second,Individual,814 cc,56@5500,75@4000,,3495.0,1550.0,1500.0,5.0,32.0
650,Maruti Suzuki,Ignis Zeta 1.2 AMT,545000,2017,22000,Petrol,Automatic,Delhi,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3700.0,1690.0,1595.0,5.0,32.0
1757,Hyundai,i10 Magna 1.2 Kappa2,250000,2011,53000,Petrol,Manual,Kanpur,White,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,3585.0,1595.0,1550.0,5.0,35.0
817,Honda,City 1.5 S AT,295000,2009,70200,Petrol,Automatic,Mumbai,Grey,Second,Individual,1497 cc,118@6600,146@4600,FWD,4420.0,1695.0,1480.0,5.0,42.0
1318,Mercedes-Benz,GLE 250 d,5775000,2019,57000,Diesel,Automatic,Dehradun,Black,First,Individual,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819.0,2141.0,1796.0,5.0,93.0
652,Ford,Endeavour Trend 2.2 4x2 AT,2350000,2016,75000,Diesel,Automatic,Mohali,White,Second,Individual,2198 cc,158 bhp @ 3200 rpm,385 Nm @ 1600 rpm,RWD,4892.0,1860.0,1837.0,7.0,80.0
423,Hyundai,Tucson GL 2WD AT Petrol,1595000,2017,86000,Petrol,Automatic,Bangalore,Blue,First,Individual,1999 cc,153 bhp @ 6200 rpm,192 Nm @ 4000 rpm,FWD,4475.0,1850.0,1660.0,5.0,62.0
1975,Toyota,Etios G,325000,2011,101347,Petrol,Manual,Pune,Red,Third,Individual,1496 cc,90 bhp @ 5600 rpm,132 Nm @ 3000 rpm,FWD,4265.0,1695.0,1510.0,5.0,45.0
1440,Tata,Nexon EV XZ Plus,1550000,2020,48400,Electric,Automatic,Bangalore,White,First,Individual,,,,FWD,3993.0,1811.0,1606.0,5.0,
1149,Maruti Suzuki,Wagon R LXI CNG (O),625000,2021,18000,CNG,Manual,Delhi,Silver,First,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,3599.0,1495.0,1700.0,5.0,35.0
547,Skoda,Superb L&K TDI AT,2500000,2017,82900,Diesel,Automatic,Coimbatore,Brown,First,Individual,1968 cc,174 bhp @ 3600 rpm,350 Nm @ 1500 rpm,FWD,4861.0,1864.0,1483.0,5.0,66.0
1900,Volkswagen,Vento Comfortline Petrol,430000,2015,98112,Petrol,Manual,Mumbai,Brown,First,Individual,1598 cc,103 bhp @ 5250 rpm,153 Nm @ 3800 rpm,FWD,4384.0,1699.0,1466.0,5.0,55.0
1856,Kia,Sonet GTX Plus 1.0 iMT [2020-2021],1195000,2022,6200,Petrol,Manual,Kolkata,Red,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD,3995.0,1790.0,1647.0,5.0,45.0
1800,Ford,Aspire Titanium1.5 TDCi,450000,2016,44613,Diesel,Manual,Ranchi,Silver,First,Individual,1498 cc,99 bhp @ 3750 rpm,215 Nm @ 1750 rpm,FWD,3995.0,1695.0,1525.0,5.0,40.0
1306,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],459999,2016,61223,Petrol,Manual,Kanpur,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
314,Hyundai,i20 Magna (O) 1.4 CRDI,375000,2012,82000,Diesel,Manual,Chandigarh,White,First,Individual,1336 cc,89 bhp @ 4000 rpm,219.744 Nm @ 1500 rpm,FWD,3995.0,1710.0,1505.0,5.0,45.0
307,Tata,Safari XZA Plus 6S Adventure New,2395000,2021,13594,Diesel,Automatic,Bangalore,Blue,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,4661.0,1894.0,1786.0,6.0,50.0
949,Volkswagen,Taigun Highline 1.0 TSI AT,1500000,2021,31000,Petrol,Automatic,Hyderabad,Silver,First,Individual,999 cc,114 bhp @ 5000 rpm,178 Nm @ 1750 rpm,FWD,4221.0,1760.0,1612.0,5.0,50.0
1319,Maruti Suzuki,Ertiga ZXi Plus,1225000,2021,23000,Petrol,Manual,Bangalore,White,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,4395.0,1735.0,1690.0,7.0,45.0
129,Tata,Harrier XZ,2095000,2021,23000,Diesel,Manual,Hyderabad,Red,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,4598.0,1894.0,1706.0,5.0,50.0
401,Maruti Suzuki,Alto 800 Lxi,245000,2016,55000,Petrol,Manual,Faridabad,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3395.0,1490.0,1475.0,5.0,35.0
1816,Maruti Suzuki,DZire ZDi Plus AMT,685000,2018,92000,Diesel,Automatic,Ludhiana,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1735.0,1515.0,5.0,37.0
328,Maruti Suzuki,Alto 800 Lxi,285000,2017,45600,Petrol,Manual,Jamshedpur,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3395.0,1490.0,1475.0,5.0,35.0
191,BMW,3-Series 320d Luxury Line,1550000,2013,104264,Diesel,Automatic,Hyderabad,Red,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4633.0,1811.0,1429.0,5.0,57.0
730,Ford,Figo Duratorq Diesel ZXI 1.4,225000,2013,87000,Diesel,Manual,Mohali,Grey,First,Individual,1399 cc,68 bhp @ 4000 rpm,160 Nm @ 2000 rpm,FWD,3795.0,1680.0,1427.0,5.0,45.0
1184,Maruti Suzuki,Ciaz VXi (O),540000,2015,38000,Petrol,Manual,Mumbai,Gold,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,4490.0,1730.0,1485.0,5.0,43.0
1483,Mahindra,XUV700 AX 7 Diesel AT 7 STR,2540000,2022,18000,Diesel,Automatic,Delhi,White,First,Individual,2184 cc,182 bhp @ 3500 rpm,450 Nm @ 1750 rpm,FWD,4695.0,1890.0,1755.0,7.0,60.0
1073,Maruti Suzuki,Wagon R LXI CNG (O),365000,2014,75693,CNG,Manual,Pune,Grey,Second,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,3599.0,1495.0,1700.0,5.0,35.0
1342,Hyundai,Santro Era,409999,2019,32000,Petrol,Manual,Zirakpur,Silver,First,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD,3610.0,1645.0,1560.0,5.0,35.0
1002,Chevrolet,Spark LS 1.0 BS-III,190000,2013,66000,Petrol,Manual,Lucknow,White,First,Individual,995 cc,62 bhp @ 5400 rpm,90 Nm @ 4200 rpm,FWD,3495.0,1495.0,1518.0,5.0,38.0
929,Mahindra,XUV500 W11 AT,1595000,2018,54154,Diesel,Automatic,Lucknow,Red,Second,Individual,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,FWD,4585.0,1890.0,1785.0,7.0,70.0
501,Hyundai,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,685000,2021,9232,Petrol,Automatic,Mumbai,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3805.0,1680.0,1520.0,5.0,37.0
1307,Porsche,718 Cayman [2017-2020],9000000,2017,7000,Petrol,Automatic,Faridabad,Red,First,Individual,1988 cc,295 bhp @ 6500 rpm,380 Nm @ 1950 rpm,RWD,4379.0,1801.0,1295.0,2.0,54.0
1041,Toyota,Innova 2.5 ZX 7 STR BS-IV,1000000,2014,158690,Diesel,Manual,Ahmedabad,Silver,Second,Individual,2494 cc,100 bhp @ 3600 rpm,200 Nm @ 1400 rpm,RWD,4585.0,1760.0,1760.0,7.0,55.0
876,BMW,X5 xDrive 30d M Sport,2975000,2015,86999,Diesel,Automatic,Mohali,Yellow,First,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,AWD,4886.0,1938.0,1762.0,5.0,
389,Honda,City SV Diesel,540000,2015,76000,Diesel,Manual,Agra,Red,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
1494,Toyota,Glanza G,690000,2020,55000,Petrol,Manual,Lucknow,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1745.0,1510.0,5.0,37.0
659,Tata,Harrier XZA Plus Dual Tone,2251000,2021,30229,Diesel,Automatic,Mumbai,White,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,4598.0,1894.0,1706.0,5.0,50.0
1630,Maruti Suzuki,S-Cross Zeta 1.3,950000,2020,55055,Diesel,Manual,Ludhiana,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,4300.0,1785.0,1595.0,5.0,48.0
403,Honda,WR-V S MT Petrol,625000,2017,23798,Petrol,Manual,Ahmedabad,Brown,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3999.0,1734.0,1601.0,5.0,40.0
955,Mercedes-Benz,GLA 200 d Sport,1825000,2016,58000,Diesel,Automatic,Lucknow,White,First,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0
1463,Hyundai,Verna 1.6 CRDI SX,925000,2018,925000,Diesel,Manual,Karnal,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0
1952,Mahindra,XUV500 W10 AWD,735000,2015,121000,Diesel,Manual,Kanpur,White,First,Individual,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,AWD,4585.0,1890.0,1785.0,7.0,70.0
732,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],7780000,2022,11000,Diesel,Automatic,Delhi,Black,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063.0,1860.0,1494.0,5.0,80.0
538,Toyota,Fortuner 3.0 MT,1000000,2010,127000,Diesel,Manual,Guwahati,White,Third,Individual,2982 cc,171@3600,343@1400,AWD,4695.0,1840.0,1850.0,7.0,80.0
771,Renault,Fluence 1.5 E4,390000,2013,62000,Diesel,Manual,Lucknow,Silver,First,Individual,1461 cc,108 bhp @ 4000 rpm,240 Nm @ 1850 rpm,FWD,4618.0,1813.0,1488.0,5.0,67.0
161,Mahindra,XUV500 W11,1500000,2019,75000,Diesel,Manual,Kota,White,First,Individual,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,FWD,4585.0,1890.0,1785.0,7.0,70.0
1346,Mahindra,Scorpio S10,925000,2016,150000,Diesel,Manual,Lucknow,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,4456.0,1820.0,1995.0,8.0,60.0
1643,Nissan,Terrano XL D Plus,600000,2016,99000,Diesel,Manual,Chennai,White,First,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,4331.0,1822.0,1671.0,5.0,50.0
1113,Toyota,Fortuner 3.0 4x4 MT,1290000,2012,121000,Diesel,Manual,Ludhiana,Gold,Second,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD,4705.0,1840.0,1850.0,7.0,80.0
945,Maruti Suzuki,DZire LDi,560000,2018,84500,Diesel,Manual,Ambala Cantt,White,Third,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1735.0,1515.0,5.0,37.0
1048,Maruti Suzuki,XL6 Zeta MT Petrol,994999,2019,27900,Petrol,Manual,Mumbai,Brown,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,4445.0,1775.0,1700.0,6.0,45.0
1378,Mercedes-Benz,B-class B180 Sports,1150000,2013,52000,Petrol,Automatic,Delhi,Silver,Second,Individual,1595 cc,120 bhp @ 5000 rpm,200 Nm @ 1250 rpm,FWD,4359.0,2010.0,1557.0,5.0,50.0
1082,Hyundai,Verna Fluidic 1.6 CRDi SX,459999,2013,78000,Diesel,Manual,Ahmedabad,White,Second,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,4370.0,1700.0,1475.0,5.0,43.0
1285,Maruti Suzuki,Celerio VXi AMT,412000,2016,41058,Petrol,Automatic,Delhi,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3600.0,1600.0,1560.0,5.0,35.0
1677,Maruti Suzuki,Alto 800 Lxi CNG,480000,2021,14000,CNG,Manual,Mohali,Grey,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3395.0,1490.0,1475.0,5.0,35.0
20,Maruti Suzuki,Swift VXi,409999,2014,20000,Petrol,Manual,Mumbai,Grey,Second,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0
575,Audi,Q7 45 TDI Technology Pack,5900000,2018,47000,Diesel,Automatic,Delhi,Blue,First,Individual,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052.0,1968.0,1740.0,7.0,75.0
1170,Maruti Suzuki,Wagon R LXi LPG,275000,2011,42000,LPG,Manual,Bhopal,White,Second,Individual,998 cc,46 bhp @ 6200 rpm,85 Nm @ 3500 rpm,FWD,3595.0,1475.0,1700.0,5.0,28.0
660,Hyundai,i10 Sportz 1.2 Kappa2,275000,2011,42000,Petrol,Manual,Pune,Grey,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,3585.0,1595.0,1550.0,5.0,35.0
704,Mercedes-Benz,E-Class E250 Elegance,980000,2011,78000,Petrol,Automatic,Ludhiana,White,Second,Individual,2497 cc,204@6100,245@5000,RWD,4868.0,1854.0,1471.0,5.0,80.0
487,Mercedes-Benz,GLE 300d 4MATIC LWB,8190000,2020,18000,Diesel,Automatic,Delhi,Bronze,First,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,AWD,4924.0,2157.0,1772.0,5.0,93.0
33,Mercedes-Benz,S-Class 350 CDI L,1495000,2011,72100,Diesel,Automatic,Mumbai,Red,Second,Individual,2987 cc,235 bhp @ 4000 rpm,490 Nm @ 1800 rpm,RWD,5226.0,2120.0,1479.0,5.0,90.0
1144,Audi,Q3 30 TDI Premium FWD,2900000,2017,64000,Diesel,Automatic,Chennai,White,First,Individual,1968 cc,150 bhp @ 3500 rpm,340 Nm @ 1750 rpm,FWD,4385.0,1831.0,1608.0,5.0,64.0
1418,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],399000,2018,38000,Petrol,Manual,Kolkata,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
1058,Maruti Suzuki,Swift DZire VDI,475000,2016,55353,Diesel,Manual,Kanpur,Grey,Second,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1695.0,1555.0,5.0,42.0
47,Hyundai,Venue SX 1.0 Turbo iMT,1085000,2022,3383,Petrol,Manual,Mumbai,Blue,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD,3995.0,1770.0,1605.0,5.0,45.0
1209,Jeep,Compass Limited (O) 1.4 Petrol DCT,2275000,2022,2000,Petrol,Automatic,Kolkata,Green,First,Individual,1368 cc,161 bhp @ 5500 rpm,250 Nm @ 2500 rpm,FWD,4405.0,1818.0,1640.0,5.0,60.0
29,Maruti Suzuki,Ertiga ZDI + SHVS,765000,2017,68000,Diesel,Manual,Delhi,Grey,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,4296.0,1695.0,1685.0,7.0,45.0
1014,Tata,Safari 2.2 VX 4x2,740000,2015,155000,Diesel,Manual,Hyderabad,Black,First,Individual,2179 cc,138 bhp @ 4000 rpm,320 Nm @ 1700 rpm,RWD,4655.0,1965.0,1922.0,7.0,55.0
